annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
108839.86,67519.35,84,560,no,1
71904.84,18020.44,60,530,no,1
53343.23,42099.69,24,610,no,0
117946.51,70312.35,48,839,yes,1
91566.93,57980.27,48,651,yes,0
38614.53,30101.14,24,642,no,1
45490.48,15405.92,36,539,yes,1
79487.85,39796.02,24,663,no,0
56460.29,20330.1,24,412,no,0
118279.73,87825.03,48,834,yes,0
38421.41,23654.47,84,611,yes,1
103223.73,83079.92,48,815,yes,0
32315.53,20236.72,72,586,yes,1
103909.33,87182.06,24,715,no,0
61757.55,45720.81,72,687,yes,1
73425.92,56485.04,24,638,no,1
100153.47,56976.02,24,677,no,0
50288.5,40045.21,48,696,yes,0
58719.11,48440.87,24,617,no,1
110859.95,39940.59,48,535,no,1
101219.47,58810.49,60,829,yes,0
115269.17,65333.82,24,561,no,0
47678.91,10779.59,24,518,no,1
42897.48,9082.01,36,427,yes,1
76724.42,25896.05,36,542,no,0
53090.16,11930.68,24,402,no,1
36134.91,20480.11,36,368,no,1
44345.43,32378.84,48,633,yes,1
66736.32,15557.18,36,580,no,0
29939.04,11314.72,36,328,no,0
91466.38,78625.2,60,844,yes,0
86167.81,83636.51,72,664,yes,1
111628.63,87800.25,48,709,no,0
58472.24,39110.16,48,713,yes,1
89853.42,77233.13,60,613,no,0
114352.15,69335.13,48,704,yes,0
77427.23,44302.88,60,417,no,1
79608.99,20109.59,72,560,no,1
101343.67,78540.5,60,826,no,0
94084.43,69334.23,36,636,yes,1
105460.84,73376.23,36,696,yes,1
70077.86,42711.71,36,599,yes,0
109987.58,43272.08,72,619,yes,1
65478.6,46691.37,24,662,yes,1
63763.99,25126.5,24,649,yes,0
95553.78,25264.51,24,589,yes,1
40002.89,10346.36,24,484,yes,0
69682.68,15241.65,48,554,yes,1
83212.23,56168.18,48,828,yes,1
25648.73,7377.28,36,370,no,1
86123.86,33828.04,36,524,no,1
68873.55,34830.04,36,473,yes,1
113277.6,60981.68,36,681,yes,0
108483.92,86722.22,36,605,yes,1
85461.61,68729.63,72,815,no,0
27361.53,16118.39,24,526,no,1
41209.51,20399.13,24,407,no,1
100918.68,44782.52,24,644,yes,0
118941.74,68322.44,48,639,no,0
74374.13,44174.74,60,658,no,0
101968.85,73833.1,24,839,yes,0
42349.46,16558.0,24,491,yes,0
117887.51,76358.21,24,787,yes,0
115609.15,70403.86,60,658,no,0
119409.41,61286.47,24,744,no,0
55958.17,30779.07,84,735,yes,1
111512.82,79115.06,60,837,no,1
119572.75,46307.44,36,568,yes,1
37780.28,18122.73,48,329,no,1
84491.28,23778.31,48,500,yes,1
98403.73,61798.07,24,849,no,0
117849.77,72513.86,48,723,yes,0
117566.56,55866.1,24,731,yes,1
81835.45,36820.36,24,532,no,1
25637.98,10390.35,60,446,no,1
98424.99,81606.41,36,674,yes,1
33133.8,15109.82,48,470,yes,0
119650.45,84818.57,24,823,no,1
92959.11,74055.98,60,840,yes,0
53943.96,29214.36,24,445,no,0
77039.25,66721.28,60,731,yes,0
56069.11,46148.56,48,633,yes,0
85824.03,54741.23,48,784,yes,0
92365.81,51056.33,24,746,no,1
35630.35,17980.54,24,402,no,1
52211.27,24842.88,72,591,yes,1
92365.8,36949.65,36,504,yes,1
89012.61,44711.12,72,658,yes,0
54884.14,12186.36,24,591,yes,1
33733.57,17518.06,24,590,no,1
33307.11,12965.0,60,628,yes,1
48561.73,17828.49,72,643,no,0
73066.2,53561.24,24,616,yes,0
70424.0,22632.37,24,630,yes,0
51394.45,53691.65,36,749,yes,1
88088.03,27400.29,24,647,yes,0
80164.52,63903.87,48,728,no,0
84069.99,79484.51,24,681,yes,0
56276.61,40707.2,24,691,yes,1
86893.5,84370.94,60,850,yes,0
45422.24,12269.46,60,478,no,1
87304.54,59545.61,24,834,yes,0
100239.34,67495.36,24,769,yes,1
87083.44,37748.04,36,608,no,0
43290.05,26180.04,24,392,no,1
63366.43,44516.43,24,701,no,1
109849.27,43555.77,36,513,yes,0
85511.22,39633.21,24,727,yes,0
95954.34,45541.0,48,619,no,0
104974.55,38893.31,24,545,yes,0
106041.48,56858.66,48,679,yes,0
31228.49,6773.9,48,465,yes,0
93415.23,25973.71,24,590,no,1
65897.43,22933.73,24,641,yes,0
84030.44,51510.83,24,843,yes,1
63304.09,28108.02,36,694,yes,0
34204.06,19299.04,60,374,yes,1
50286.99,63474.09,72,710,yes,0
54774.15,29228.1,60,635,yes,0
32806.24,19170.77,24,556,no,0
78593.58,57118.27,36,717,yes,0
77030.01,42731.22,36,470,yes,0
72429.06,42815.3,72,568,yes,1
30309.34,16912.68,48,320,no,1
94760.71,81286.36,36,840,yes,0
78438.57,18105.47,24,536,yes,1
93932.22,31507.46,36,592,yes,1
96380.11,53632.48,24,745,yes,0
64832.0,13891.93,24,547,no,0
29986.63,14242.11,48,624,no,1
95607.81,78133.14,36,816,yes,0
104070.85,75911.59,60,843,yes,0
106922.23,30542.85,48,553,no,1
108299.82,65461.17,24,688,no,0
101453.47,53333.9,36,696,no,1
79356.46,40849.77,36,629,yes,0
88377.58,59463.43,24,627,no,1
52147.27,49977.73,84,688,no,1
63260.34,32147.2,60,673,yes,1
43285.09,24845.04,60,611,yes,0
28212.94,15414.17,36,532,no,0
57302.55,20236.85,24,634,no,0
90937.44,55429.84,24,784,yes,1
35050.96,14099.66,84,562,no,1
118805.93,64673.89,48,634,yes,0
32478.26,9976.02,48,489,no,1
39112.21,14072.16,60,617,yes,0
78258.81,41317.35,60,421,no,1
30192.05,15677.78,36,502,yes,1
109581.18,70898.72,24,702,yes,0
108435.44,56907.4,24,730,yes,0
102934.26,48844.93,36,702,yes,1
91767.94,62701.76,24,842,no,1
29278.36,8924.13,36,515,no,0
114176.8,73785.05,84,827,yes,1
107884.2,43812.58,24,550,no,0
53530.49,46430.96,84,725,yes,1
90546.45,49776.49,60,759,yes,0
94531.98,65620.75,36,613,yes,1
50912.33,36536.94,24,698,yes,1
30701.55,15780.94,24,458,yes,1
88821.66,62620.08,36,698,yes,0
35391.17,14037.11,48,560,no,0
49291.46,14851.96,24,525,no,1
118886.62,76317.22,72,707,yes,0
46901.22,24265.02,36,542,yes,0
99304.74,60971.88,84,724,yes,1
118784.98,62962.5,24,596,yes,1
73026.46,28618.26,72,607,yes,0
92103.8,82679.98,48,838,yes,1
100030.23,86589.6,84,781,yes,0
38499.43,17190.31,48,584,yes,1
50043.94,18751.35,60,455,yes,1
59558.2,39489.84,48,735,yes,0
25770.05,14217.55,36,325,no,0
113357.61,71966.33,48,777,no,0
49661.83,23082.55,36,594,no,1
96631.5,61107.76,84,802,yes,1
115168.85,42528.47,36,528,no,0
72215.82,45103.56,84,738,yes,1
105317.58,60609.85,60,713,no,1
40649.68,16454.65,36,565,yes,1
116544.78,68931.14,60,786,yes,0
106882.83,39470.22,24,586,yes,0
61183.19,15351.25,24,422,yes,0
77966.83,41098.64,24,660,no,1
37172.36,20116.84,72,488,yes,0
80939.2,30748.94,84,611,yes,1
62548.47,35283.86,72,511,yes,0
34800.88,16574.7,60,498,no,0
48284.3,19700.9,24,616,no,0
55235.47,18034.19,84,535,yes,1
62319.72,34535.87,48,511,no,1
73249.72,28811.1,36,688,no,0
78046.42,77176.26,36,750,no,0
69405.45,35467.35,24,713,yes,0
110544.72,73496.71,84,609,yes,0
61577.77,32181.09,24,684,yes,1
92140.28,63697.11,48,770,yes,1
51243.27,22855.29,36,690,yes,0
87396.45,66746.87,36,627,no,0
62588.84,33932.05,60,543,yes,1
114896.77,84830.3,72,783,yes,1
42776.19,11243.62,36,471,no,0
90666.63,51754.21,36,849,yes,1
83889.04,88684.48,36,741,yes,1
84429.35,84958.96,84,774,yes,1
76575.91,81956.08,84,738,yes,1
62998.77,56314.79,48,674,no,0
27079.63,7822.45,24,506,no,1
50817.45,43248.44,36,734,yes,0
43206.93,9925.42,60,338,no,1
38722.04,15783.69,24,352,no,1
33624.34,18264.28,24,488,yes,0
93202.36,86570.74,24,765,yes,1
30215.42,11191.98,36,521,yes,1
88866.72,68428.05,36,698,no,1
83287.09,50895.17,24,641,no,1
79276.83,31357.99,24,533,no,1
39251.36,15931.86,72,514,yes,1
80337.02,69400.14,72,837,no,0
84608.51,76408.01,48,710,yes,0
109800.36,88528.1,24,763,yes,0
68979.61,83339.54,60,708,no,0
44289.89,23219.79,24,361,yes,0
54052.02,47404.37,36,711,no,1
30026.64,7661.42,84,550,yes,1
93933.97,83164.47,60,670,no,1
29481.33,15260.45,24,478,no,0
80901.21,79188.71,60,716,no,1
42048.47,15417.62,48,619,yes,1
57481.6,25177.21,48,692,no,0
26533.48,14451.69,24,498,no,0
80462.12,49049.43,24,797,yes,0
108694.0,69289.15,36,841,yes,1
51923.48,23828.72,60,642,no,0
86653.28,79228.22,36,661,yes,0
98898.53,84356.91,24,690,no,0
86029.82,49680.04,48,847,yes,0
64760.02,23965.6,72,571,no,1
93328.5,53569.94,48,608,no,0
79809.25,33706.84,24,515,no,1
108734.38,73071.87,36,622,no,1
63009.48,46208.06,36,662,no,1
53800.86,50348.34,48,694,yes,0
104672.67,86856.2,72,772,yes,0
89062.11,57822.95,48,832,yes,0
81956.37,62742.52,24,631,yes,0
71804.74,40732.84,24,660,yes,1
43117.19,23633.13,84,324,yes,1
78183.33,24722.26,84,646,yes,1
66446.31,22868.98,60,498,no,1
88417.42,44176.27,24,615,yes,1
47546.61,28624.19,72,324,yes,0
90180.58,51744.41,60,820,yes,0
41853.0,17603.79,24,468,yes,0
41058.65,23935.23,24,598,yes,0
102206.23,77969.11,36,725,no,0
63500.61,48626.88,24,637,yes,1
110216.07,53996.42,84,513,no,1
98509.32,45868.95,36,598,no,0
115931.42,40960.42,24,566,yes,0
106486.08,81848.06,48,629,yes,1
43060.03,18728.14,60,357,no,1
103025.78,48961.56,24,522,no,0
81930.16,78127.27,48,802,no,0
105631.82,80639.8,72,846,yes,1
63942.2,25570.87,36,575,yes,0
56132.41,49557.01,24,714,yes,1
38684.94,18631.45,36,449,yes,1
76174.26,59045.95,24,600,no,0
96295.1,82030.79,36,691,no,1
94754.44,72069.96,48,609,no,0
116528.12,78581.29,24,688,yes,0
82757.36,66065.3,48,741,no,0
86269.67,30684.16,72,688,yes,1
84076.35,27761.29,72,531,yes,1
116591.95,26541.1,60,587,no,1
91780.55,33014.89,60,557,yes,1
82610.54,88969.97,24,768,yes,1
103566.33,85445.73,60,838,yes,0
50885.04,27470.18,48,545,no,0
76259.73,15795.34,60,587,no,1
81319.52,44143.32,48,554,yes,0
62026.51,45999.17,60,725,yes,0
80965.09,32873.02,48,507,yes,1
30626.98,17920.02,24,525,yes,0
73907.16,77124.61,72,705,yes,1
112723.43,87648.84,60,821,yes,0
32004.78,7587.83,24,536,no,1
94630.74,84877.75,60,722,no,0
96413.77,60524.46,72,794,no,1
71359.85,18056.24,72,512,yes,0
66969.37,14579.54,48,462,yes,0
99059.39,59091.51,24,666,yes,0
70663.08,44948.13,84,627,no,1
115704.75,46567.98,60,680,yes,1
57589.26,45705.68,48,708,yes,0
107021.72,47521.06,72,715,yes,1
62667.8,35197.53,24,450,yes,1
62322.95,40517.46,84,697,yes,1
56403.78,25057.97,48,443,no,0
67439.92,38281.64,84,434,no,0
60244.69,33510.62,36,645,no,0
95628.96,77127.17,60,644,no,0
77637.51,18696.79,72,541,no,0
91161.99,52303.38,72,798,yes,0
47845.53,20726.23,48,319,yes,0
107065.34,87945.79,48,788,no,0
51839.42,21794.25,24,508,no,1
115311.2,85766.43,72,717,yes,0
112020.88,60836.91,60,519,no,1
34322.16,19133.59,24,528,yes,1
74349.03,27644.65,60,516,yes,1
95993.65,89475.55,24,720,yes,0
79936.61,82482.0,24,658,yes,0
89779.33,55102.62,36,610,no,1
36122.03,19086.07,24,325,yes,0
77624.19,40208.62,36,446,yes,0
105166.89,89762.85,48,704,yes,0
78013.26,40189.73,48,643,yes,0
59418.0,21839.77,24,484,yes,1
69657.81,17007.2,60,594,yes,1
25115.54,12271.67,60,579,yes,1
115206.51,84989.36,24,609,yes,1
56157.76,72714.7,36,711,yes,0
67869.11,34148.38,36,593,no,0
80625.33,48209.18,24,502,yes,0
77513.86,56806.36,60,720,no,0
70164.6,26439.63,36,641,yes,1
58874.62,34886.72,48,467,no,1
56160.31,33492.82,48,534,yes,0
26086.42,5936.97,84,389,no,1
110591.92,58001.17,36,642,yes,0
96859.66,67990.65,36,773,yes,0
94249.49,28951.67,24,583,yes,1
103500.77,74861.39,60,729,yes,0
79380.53,38123.15,24,428,no,1
107623.62,81924.19,24,728,yes,1
57487.03,57830.3,48,720,yes,0
105398.73,33702.0,36,619,no,1
30965.17,13139.85,60,366,yes,1
65820.23,60263.03,84,678,yes,1
64874.03,25980.9,24,605,yes,0
103835.06,57269.54,24,770,yes,0
83852.4,54632.09,36,705,yes,1
33587.48,9603.78,48,534,yes,1
87647.07,75066.95,36,839,yes,0
75537.16,34056.62,36,666,no,0
61824.23,17366.1,48,641,no,0
64972.5,51972.51,72,733,no,0
49609.59,23587.64,24,556,yes,0
92177.7,39566.56,24,633,yes,1
118293.86,83598.57,36,802,yes,1
68292.24,19138.57,24,557,yes,1
103371.94,69514.24,36,846,yes,0
114320.21,56778.01,60,671,yes,0
59174.98,13711.94,24,511,no,1
110602.79,80370.76,48,627,yes,0
110818.01,87454.61,72,730,yes,0
73681.71,28057.91,24,500,no,0
101775.28,47473.63,24,633,yes,1
59047.77,26243.91,48,699,yes,1
89174.3,78221.35,72,813,yes,0
110706.26,55214.1,60,743,yes,0
79980.36,50860.16,48,736,no,1
40127.56,16948.52,48,646,yes,0
51670.78,18491.48,24,567,no,0
74276.49,64711.58,72,655,no,1
81556.9,45142.44,84,818,yes,1
32489.34,24426.12,60,615,yes,0
98195.5,60378.4,24,635,yes,1
89571.19,85571.06,48,720,yes,0
93085.71,55184.7,24,674,yes,0
43487.58,17023.22,48,577,no,0
89211.64,65205.85,36,631,yes,0
119439.3,78815.62,24,726,no,0
69999.25,31507.47,60,419,yes,1
113213.67,83558.45,72,676,yes,1
62871.26,19083.48,24,621,yes,1
71968.58,42753.43,24,466,yes,1
90280.07,71280.71,36,736,yes,0
51337.3,24555.28,24,672,yes,1
71493.96,19248.02,36,575,no,1
76097.11,32500.96,24,415,yes,0
55789.36,27460.95,48,455,no,0
66396.21,29252.34,24,442,yes,0
70287.5,27647.66,24,619,yes,0
31317.49,12096.46,48,386,no,0
83668.98,24273.97,60,528,no,1
48539.46,29699.88,24,441,yes,1
102927.06,31194.45,24,502,yes,1
79035.41,18172.42,24,525,yes,1
107326.18,86110.67,48,690,no,0
70832.56,27065.88,84,440,yes,1
109926.54,78966.73,60,718,no,1
62444.29,24261.84,24,565,yes,0
96540.71,76487.87,72,832,no,0
78837.4,84555.05,72,731,yes,0
40545.53,21198.78,36,649,no,0
51706.29,48785.78,72,710,no,0
48992.74,23766.86,48,335,no,0
101263.48,83340.5,24,850,yes,1
87502.08,41477.2,60,722,yes,0
87499.08,47127.31,36,643,no,0
57934.74,68339.77,60,726,yes,1
53878.46,17565.55,48,611,yes,0
31741.01,17119.93,48,631,no,0
54027.02,11514.8,24,418,no,0
119175.85,77938.69,60,765,no,0
90157.98,45410.94,72,743,no,1
38448.95,14938.1,24,515,yes,0
49386.13,19381.08,36,388,no,1
32602.29,16391.35,24,604,yes,1
25615.78,14001.39,24,507,no,1
44770.85,14918.93,36,352,no,1
62712.98,27755.54,24,667,no,1
55783.17,27599.92,60,724,no,0
89069.67,43569.1,24,707,yes,1
81138.42,52743.54,24,607,yes,0
51267.95,11069.9,24,427,yes,1
27079.62,16934.36,36,316,yes,0
118630.13,56726.51,24,726,yes,0
64435.23,33787.84,60,587,no,0
110399.26,61921.29,48,722,no,1
108982.85,81707.49,24,809,yes,1
37632.09,14091.11,60,511,no,1
76713.61,23924.69,36,489,no,1
27755.69,8781.81,72,384,yes,1
35514.96,10234.3,72,460,yes,0
104226.12,82087.89,60,722,no,0
81454.62,64724.52,60,749,yes,0
102464.08,71206.53,36,788,yes,0
96148.74,36452.12,60,518,yes,1
85408.35,50638.81,60,761,yes,1
58836.59,34109.95,24,493,yes,0
79888.17,52595.14,48,675,no,1
43983.4,12831.25,60,558,no,0
104401.54,63313.74,24,833,yes,1
73178.96,37873.19,48,444,no,1
82044.64,78829.57,36,813,yes,1
69433.42,14651.3,24,427,yes,0
56380.22,53468.94,72,683,no,1
73351.11,53216.79,48,616,yes,0
74358.7,16745.11,36,441,yes,1
62652.41,22082.25,60,638,yes,0
100766.24,32149.25,36,604,yes,0
68810.35,35978.99,24,746,yes,1
81164.62,71143.89,36,774,no,0
111075.86,79763.09,60,732,yes,0
118001.39,65301.71,48,819,no,1
40682.63,18986.87,60,312,no,1
96926.77,38746.3,48,548,no,0
106121.24,51534.33,36,730,yes,0
77786.97,43582.95,48,644,yes,0
77640.07,44977.77,36,458,yes,1
102221.15,59204.06,24,564,no,0
90851.2,75248.81,60,823,yes,0
65600.3,40452.9,24,717,yes,1
77801.42,43664.29,48,448,no,0
59426.18,24443.73,48,569,no,1
54193.64,24765.8,36,650,yes,1
78827.65,47383.39,60,482,yes,1
119752.16,81177.2,60,704,no,0
86238.84,88249.02,24,651,no,0
78780.81,44846.87,24,422,yes,1
63461.71,36235.08,72,420,yes,1
109113.83,72403.33,48,827,yes,0
113319.3,64958.7,48,822,yes,1
96291.07,60002.0,84,629,no,1
53722.68,16988.99,36,446,yes,1
103874.58,61107.3,24,777,yes,0
49207.04,29307.61,24,611,yes,0
81464.61,43265.48,84,596,no,1
74244.78,28192.68,36,673,yes,0
101498.97,74544.17,48,844,yes,0
88468.23,30034.75,48,507,no,0
54725.51,30729.17,84,453,no,1
109664.9,48880.73,36,514,no,0
51899.14,19077.89,48,446,yes,0
110850.55,68199.71,24,786,yes,0
76146.48,44817.73,48,716,yes,0
76837.27,29229.43,48,510,no,1
107587.48,73773.4,48,702,yes,0
110919.29,72653.64,36,702,yes,0
117426.47,72735.16,48,814,yes,0
51762.79,34069.98,48,642,no,0
58927.25,63518.0,60,742,no,0
105978.7,88818.42,24,845,yes,0
49615.65,27359.77,48,620,yes,1
89775.03,55819.26,48,722,no,0
52115.13,20172.88,24,616,yes,1
58707.09,23051.1,24,571,yes,0
109891.45,46081.23,24,645,no,0
44248.27,24008.46,24,375,no,0
58411.01,32031.51,36,568,no,1
55950.41,46879.13,36,728,yes,0
35163.25,12647.31,60,539,yes,1
113170.83,70210.96,60,628,yes,0
71297.52,48145.27,60,747,yes,0
58794.48,15871.13,84,537,no,1
86300.07,41038.99,24,725,no,0
113446.06,84267.82,48,601,no,1
70677.07,36697.14,48,651,no,0
33844.04,14901.26,36,343,yes,1
62821.9,22084.71,84,546,yes,1
72036.89,19228.57,24,514,yes,1
78317.11,24640.02,36,504,yes,0
28197.51,6340.43,84,577,yes,0
103452.19,48373.98,72,734,yes,0
54467.26,27722.69,36,459,yes,0
58853.42,45383.4,24,705,no,0
87611.87,84242.59,72,746,no,0
36584.87,14359.93,24,614,no,0
86091.73,23897.05,60,543,yes,1
67094.61,18782.75,84,560,no,1
110046.88,57469.93,84,607,yes,1
83293.01,33434.78,36,578,no,1
96237.46,78492.46,24,832,yes,0
113899.56,83275.74,72,807,yes,1
28123.91,11462.54,24,417,yes,0
92578.15,62255.93,60,845,yes,0
70418.04,34218.59,60,523,yes,1
102190.5,82248.82,24,687,yes,0
84186.44,78961.36,72,729,yes,1
84213.68,62645.86,36,682,yes,1
58203.5,22869.62,24,472,no,0
39481.51,18305.02,36,408,no,1
108827.79,84637.87,60,821,yes,0
85616.53,70190.48,24,784,no,0
69357.83,38591.44,36,474,no,1
110605.61,65069.86,24,751,yes,0
29436.64,16962.17,36,432,no,0
91455.36,59757.85,36,679,yes,1
79528.9,18859.44,60,551,no,1
98752.69,84240.34,48,788,no,0
80869.98,52560.64,60,661,yes,0
118118.47,66492.86,24,827,yes,0
67388.36,38054.12,48,499,yes,1
30288.18,12823.14,60,620,yes,1
26234.59,12324.9,48,635,yes,0
69810.12,50538.71,36,640,yes,1
116129.56,38610.72,24,640,no,1
94026.87,50523.5,48,630,no,0
89641.56,30315.4,24,536,yes,1
37614.28,18532.86,24,416,yes,0
26341.63,8135.02,24,623,no,0
42662.93,25496.9,60,644,yes,1
51930.46,27258.1,48,660,no,0
81099.35,87990.81,60,842,yes,0
68824.01,14330.2,84,555,yes,0
31027.88,14449.41,48,308,yes,1
43542.43,21107.92,24,443,yes,1
111640.27,46122.62,60,607,yes,0
79342.59,67447.89,36,639,yes,0
76225.56,39742.39,36,740,no,0
88494.62,57334.74,72,707,yes,0
42154.82,18897.82,24,451,yes,0
38625.7,24362.14,36,637,yes,0
50616.19,30665.52,24,442,yes,0
102918.25,85527.37,48,766,no,0
74413.81,31042.05,24,480,yes,1
74200.15,89365.45,48,719,no,0
75630.85,43621.78,24,403,yes,1
107480.23,26669.54,24,567,no,0
60146.53,19011.05,36,633,no,0
112597.68,67733.67,84,587,yes,1
116971.09,63312.47,24,666,no,0
34613.52,10702.33,24,388,no,1
38862.02,13807.28,36,319,no,1
51247.95,16586.7,36,551,no,0
98802.35,47906.62,24,715,no,0
107406.12,41032.32,48,617,yes,0
33185.53,15899.57,84,397,no,0
115014.87,83616.34,24,824,yes,0
52402.26,15607.9,24,430,no,1
71948.01,68967.33,72,701,yes,0
32100.64,14581.69,24,348,no,0
111844.62,29486.13,84,558,yes,1
103108.81,58378.89,36,666,yes,0
113688.78,76318.68,60,654,no,0
111241.08,36078.18,48,505,no,0
66534.1,59104.29,48,679,no,0
78629.75,79732.3,24,664,yes,0
36767.89,15939.8,36,377,no,0
108375.49,23296.36,24,599,no,1
51366.35,31149.26,48,682,yes,0
25496.48,5576.74,24,494,no,0
109232.37,60185.41,24,508,yes,1
27016.64,15865.0,24,521,no,0
76372.01,29274.37,72,439,yes,1
95139.63,39351.23,60,631,yes,0
45550.97,13330.34,36,465,no,0
111132.45,85859.98,36,738,yes,1
46355.56,20806.75,48,403,no,1
33744.84,17822.88,24,543,yes,0
114433.44,77764.95,48,758,no,0
42300.04,25043.59,24,647,yes,0
115480.43,83913.86,48,834,yes,0
42543.02,22865.59,24,586,yes,1
49382.5,13555.99,60,342,no,1
98617.2,80392.79,84,651,no,1
82288.51,66541.54,24,744,no,0
74694.58,29663.61,72,511,no,0
30558.55,13797.61,36,629,yes,1
68824.64,31980.87,36,508,no,1
108075.36,84500.5,36,769,yes,1
82419.87,48024.1,24,590,yes,1
40751.94,10400.4,36,412,no,0
81835.45,36820.36,24,532,no,0
66718.38,42384.6,48,588,no,1
101574.41,78736.02,48,716,yes,0
76308.66,34095.34,48,637,yes,0
87638.05,80484.23,36,833,no,0
113908.67,81054.66,36,757,yes,1
94520.29,81100.81,72,717,yes,0
54573.52,15887.8,36,565,yes,1
70867.7,21755.65,60,524,no,0
115979.06,41365.55,48,537,yes,1
73948.21,28677.88,72,633,no,0
105905.64,77415.33,24,787,yes,0
111337.91,63731.4,48,532,no,1
36207.83,15526.62,48,615,no,0
118597.85,82396.02,60,833,yes,0
50207.32,39992.78,36,718,no,0
53755.33,44949.37,24,669,yes,1
40066.41,14143.11,24,381,no,1
117156.2,49038.82,36,634,yes,0
85271.08,59039.83,48,719,yes,1
84997.56,60304.49,24,653,yes,0
110754.53,74490.86,24,847,yes,1
98326.38,71887.72,36,829,no,0
96898.29,80649.15,24,758,yes,0
49921.12,30040.28,72,609,no,1
26992.29,11888.51,24,348,yes,1
46881.99,23848.37,24,318,no,1
55908.39,29235.06,36,474,no,1
113093.73,88064.22,24,801,yes,0
105922.75,67775.69,24,690,yes,1
105404.02,74647.35,48,690,yes,0
28393.49,13946.44,36,433,no,1
103131.19,33295.62,24,619,yes,0
66695.72,34340.2,36,670,yes,0
100340.21,88559.17,36,830,yes,0
82570.9,24671.61,24,620,yes,0
70659.65,33179.62,24,647,yes,0
87906.46,85672.8,48,850,yes,0
65267.48,18021.12,24,401,yes,0
65861.61,36448.49,36,710,yes,1
62129.1,69882.4,72,744,no,1
98046.53,46335.07,48,749,yes,1
60389.54,27109.63,84,446,yes,1
90147.99,61169.51,24,659,no,0
65811.89,14205.75,24,487,yes,1
34516.89,13178.37,24,366,yes,1
115030.59,69514.01,72,595,yes,1
68894.01,49618.02,60,717,yes,1
81168.29,52229.12,84,810,no,1
48111.93,12162.41,48,463,yes,0
56166.86,21900.59,24,435,no,0
31263.57,9392.88,72,594,no,1
72733.9,53040.27,24,600,no,1
64600.15,30839.84,36,716,no,1
39761.07,13079.17,48,563,yes,0
105636.1,53744.3,84,563,no,1
65458.24,26007.7,36,588,yes,0
78365.15,20870.41,48,519,yes,0
93018.96,80508.87,48,765,yes,0
106329.45,27617.01,24,592,yes,1
108979.4,65702.56,48,812,yes,0
33461.15,12428.61,36,471,no,0
85395.4,41481.82,84,731,yes,1
117050.34,56001.07,48,695,no,0
65785.53,29721.85,24,561,no,1
103256.96,76384.32,48,803,no,1
100978.65,70263.48,48,835,no,0
99450.44,71423.05,60,843,yes,0
41368.71,9154.25,36,552,yes,1
80799.96,65579.95,36,664,yes,0
109419.7,45495.0,72,521,yes,1
54766.62,52412.1,72,669,yes,1
57778.29,17286.33,48,546,no,0
36969.14,8389.56,36,479,yes,1
110840.88,83379.31,24,757,yes,0
113487.49,35280.6,60,535,no,0
29877.43,22374.49,24,624,yes,0
83899.86,44558.05,48,592,yes,1
49347.94,30865.9,24,509,yes,0
43569.94,22844.57,48,369,no,1
52184.3,17950.93,84,434,yes,1
44199.75,20299.77,36,406,yes,0
114934.41,66617.02,36,787,yes,0
107573.13,48416.83,48,545,yes,0
81141.19,41979.27,24,685,yes,1
66229.48,66698.83,72,733,yes,1
99278.31,38450.82,24,673,yes,0
89775.3,87840.84,60,689,yes,0
91535.78,75763.04,36,762,yes,0
57005.0,27904.81,72,635,yes,0
110173.87,48093.02,24,509,yes,1
89758.4,36622.15,60,680,yes,0
49241.73,20902.14,72,516,no,1
55344.27,14210.05,48,547,no,1
55302.12,18479.65,36,487,no,1
75011.8,54858.7,48,624,yes,1
112779.12,88430.82,84,678,no,1
79618.44,75517.7,48,720,yes,1
48523.92,11517.26,36,477,no,1
50616.19,30665.52,24,442,yes,1
116334.35,86530.46,24,724,yes,0
53768.02,30783.03,60,431,no,0
61236.08,16782.32,48,564,no,0
34149.2,6971.45,72,519,yes,1
56867.66,18753.17,24,547,yes,1
26034.24,12618.29,24,645,yes,1
41199.68,16558.35,60,530,yes,1
95657.31,59981.87,60,729,yes,1
73142.64,50557.12,24,636,no,1
103659.38,45817.93,24,513,no,1
44854.34,22160.71,24,414,no,0
114003.9,71876.66,72,723,yes,0
