annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
116499.6,59314.26,60,695,yes,0
92402.21,55283.76,36,699,yes,0
100918.06,65692.99,24,715,yes,0
89465.36,41531.89,72,714,yes,0
114882.08,69434.71,48,781,yes,0
85975.9,69681.57,48,800,yes,0
115606.78,60167.1,60,634,yes,0
78353.09,70404.33,60,700,yes,0
117625.2,49030.91,60,672,yes,0
104280.04,61194.75,72,730,no,0
99701.22,72452.46,60,727,no,0
93504.91,50152.83,48,639,no,0
45571.28,37319.05,24,637,yes,0
117837.05,63783.65,60,717,yes,0
82742.98,37010.62,24,530,no,0
108074.61,80014.77,60,744,yes,0
98589.94,45271.27,60,636,yes,0
99861.26,62653.26,72,843,yes,0
89867.15,85284.43,48,821,yes,0
80954.07,19440.14,36,531,no,0
82654.39,42906.04,48,725,yes,0
82016.37,65631.84,60,776,yes,0
96170.31,65711.46,60,835,yes,0
71425.03,37493.5,60,732,no,0
54051.49,26111.53,60,601,yes,0
85374.68,70994.01,60,652,yes,0
53168.23,25161.4,60,640,yes,0
98583.6,66945.47,48,808,no,0
76908.45,30854.57,48,663,yes,0
75454.08,83126.57,60,710,yes,0
35352.92,11937.15,48,631,no,0
77498.95,56455.6,60,619,no,0
102299.01,73068.22,48,757,yes,0
84835.98,39529.03,48,730,yes,0
86437.88,69644.5,60,839,yes,0
97554.52,53543.72,36,645,yes,0
50972.47,41237.22,60,646,no,0
118245.15,59289.1,24,729,yes,0
48994.83,15460.37,24,511,yes,0
71149.18,47892.48,48,672,yes,0
51243.27,22855.29,36,690,yes,0
117723.01,43583.22,48,579,yes,0
81290.68,60843.82,60,828,yes,0
63586.0,46579.89,60,749,no,0
82030.38,79017.61,60,832,no,0
65611.04,29603.59,24,560,yes,0
54098.55,52981.15,60,704,yes,0
104903.4,63323.52,24,702,yes,0
34070.03,24066.9,48,609,no,0
100202.41,58635.71,24,795,no,0
98676.38,66298.06,60,841,no,0
58853.42,45383.4,24,705,no,0
96915.15,61127.69,48,615,yes,0
95105.92,73969.94,48,673,yes,0
41005.64,12970.68,36,604,yes,0
104580.27,30346.95,48,563,yes,0
110330.38,71252.29,36,844,yes,0
26087.15,5390.41,48,424,yes,0
107424.63,55798.13,24,723,yes,0
99861.56,86608.96,36,789,yes,0
93071.52,87586.22,36,695,yes,0
95468.31,65284.8,24,705,yes,0
95783.76,46263.54,24,733,yes,0
87870.39,54419.61,60,628,yes,0
68340.14,68754.46,60,677,yes,0
81765.31,48583.76,48,680,yes,0
85319.55,62898.58,48,721,no,0
107058.26,59752.35,60,788,yes,0
107704.71,51720.99,36,568,yes,0
67565.27,26820.54,48,482,yes,0
114343.43,77087.23,24,717,no,0
93939.5,58870.11,48,848,yes,0
28921.69,20790.94,48,619,yes,0
76666.02,66940.42,24,719,yes,0
65373.35,41692.34,48,644,yes,0
102961.1,83429.44,24,641,yes,0
74930.67,44475.63,36,563,no,0
89323.7,65161.1,48,770,yes,0
37996.41,21985.22,48,630,no,0
109163.86,86257.19,60,820,yes,0
115085.64,78049.0,72,718,no,0
55791.63,56332.7,60,698,no,0
104918.95,77986.34,60,757,no,0
73591.63,48266.67,36,605,no,0
72336.84,53777.87,48,724,yes,0
70747.33,55677.79,48,606,yes,0
89289.73,41613.02,36,500,no,0
100959.29,63338.24,60,730,yes,0
99458.12,59099.88,36,768,yes,0
70761.81,36311.99,36,412,yes,0
94120.96,36923.47,48,679,yes,0
106484.53,62854.26,48,773,yes,0
89325.61,56513.05,24,727,yes,0
69207.79,78108.67,72,731,yes,0
109602.39,82144.18,36,719,yes,0
60078.73,38299.71,24,668,no,0
83395.34,46298.23,60,825,yes,0
91012.19,62079.39,60,823,yes,0
111102.81,89421.59,36,810,yes,0
78517.56,40403.95,24,636,yes,0
57645.24,30677.3,48,429,yes,0
93573.93,70675.14,48,840,yes,0
117719.42,70176.49,24,753,yes,0
92079.14,80754.03,60,810,yes,0
85165.78,83440.86,24,758,no,0
112587.62,88791.79,60,793,yes,0
45414.74,14380.44,48,546,yes,0
82463.17,71247.73,24,826,no,0
93813.07,35915.13,36,603,yes,0
86628.08,49191.21,60,821,yes,0
85033.63,68515.64,24,681,yes,0
108073.93,51424.93,48,576,yes,0
85920.52,89769.42,36,816,no,0
97157.54,71605.0,36,841,yes,0
83260.78,19186.95,48,539,yes,0
107047.69,86334.65,24,795,yes,0
40119.06,22706.79,48,626,no,0
113254.79,78157.26,72,827,yes,0
61502.56,41078.31,60,694,yes,0
87624.98,50763.65,36,804,yes,0
32011.35,8690.75,24,304,no,0
86150.11,64056.7,72,816,yes,0
28525.61,6820.76,24,332,no,0
90561.89,42979.7,48,703,yes,0
108050.82,57272.93,48,719,no,0
115075.84,65658.62,60,735,yes,0
68336.14,41432.53,60,728,yes,0
88738.4,42547.05,48,655,no,0
96948.53,83292.28,36,737,no,0
86482.83,44386.21,48,742,yes,0
38438.82,21527.8,48,401,no,0
70054.05,66284.71,48,685,yes,0
114614.2,72495.78,60,841,yes,0
68578.35,26291.59,48,586,yes,0
116994.08,64242.01,36,828,yes,0
27625.75,14880.79,36,650,no,0
83205.43,67572.73,48,656,yes,0
111787.48,88840.13,48,840,yes,0
84330.56,34774.8,60,612,no,0
99750.78,79804.61,48,700,yes,0
117568.96,73487.04,48,723,no,0
114382.53,63421.85,48,656,no,0
115003.24,71162.98,48,772,no,0
69747.3,41558.82,48,606,yes,0
75913.78,64219.33,36,737,yes,0
75072.53,33139.71,48,692,yes,0
60502.82,64843.32,72,744,yes,0
109448.14,81053.69,36,831,yes,0
115605.13,83712.58,24,683,yes,0
25683.64,7112.15,24,636,yes,0
32167.37,12116.44,36,619,no,0
86976.54,62038.76,36,734,yes,0
59576.72,30865.31,48,647,yes,0
85079.98,49077.81,36,630,no,0
69454.65,14449.12,36,573,no,0
85202.27,77545.28,36,836,no,0
66675.84,29429.02,60,727,no,0
107543.42,60237.67,72,752,yes,0
118584.94,67599.79,48,831,no,0
111532.26,56197.61,48,594,no,0
42936.73,24880.48,24,334,no,0
84667.83,88376.39,48,809,yes,0
62701.26,37266.08,24,711,yes,0
101864.17,85755.71,36,831,yes,0
83711.46,67621.39,48,661,yes,0
47813.68,13030.46,48,543,yes,0
92061.85,86286.07,24,779,yes,0
88974.95,38170.37,60,657,no,0
66537.64,34420.67,60,741,no,0
118311.25,69545.81,48,780,yes,0
101874.33,73551.23,60,697,yes,0
108487.35,48758.98,24,715,yes,0
116183.01,84334.88,60,814,yes,0
88490.92,57567.78,48,814,yes,0
45528.61,24179.55,48,495,yes,0
106448.89,41436.37,36,564,yes,0
115853.0,82133.95,36,603,yes,0
86168.28,44023.54,48,694,no,0
109329.6,62689.44,48,644,yes,0
74406.38,40527.12,36,664,yes,0
80075.72,43308.83,24,667,yes,0
55099.46,25366.74,48,610,yes,0
86243.58,46904.47,36,783,yes,0
102545.75,38751.65,24,685,yes,0
37768.08,19986.02,48,629,yes,0
43255.59,16369.43,24,415,no,0
76012.63,73545.55,60,724,yes,0
81454.18,18638.4,24,599,yes,0
114285.08,75510.28,36,819,yes,0
86851.92,52783.3,24,517,yes,0
84545.47,22790.71,24,624,no,0
114397.56,59867.01,48,726,yes,0
91407.56,35549.78,48,694,no,0
83465.3,75603.19,24,688,yes,0
31914.66,10377.69,48,607,yes,0
106690.85,59644.47,48,685,yes,0
84470.63,71254.08,24,771,yes,0
81543.66,59978.67,60,787,yes,0
52795.7,30577.62,36,612,yes,0
103901.72,82932.29,48,676,yes,0
100756.16,58077.33,24,618,yes,0
119983.32,77315.79,60,764,no,0
77407.29,65066.35,60,740,no,0
102585.57,46796.17,36,673,no,0
119595.2,79132.89,60,819,yes,0
58107.74,28463.95,60,619,no,0
53487.09,24192.95,48,617,yes,0
119993.51,56962.74,24,747,no,0
58976.89,31227.12,72,747,no,0
63897.95,51832.98,48,679,yes,0
26157.12,13456.7,48,565,no,0
104319.55,64033.37,60,717,yes,0
57075.3,18411.42,36,568,no,0
89282.0,35710.32,48,513,yes,0
76027.95,21616.04,48,491,yes,0
28587.51,18438.3,60,633,no,0
101230.7,80793.62,24,774,no,0
90787.09,58556.61,48,826,no,0
114548.0,76547.61,48,753,yes,0
106170.03,76049.02,60,619,yes,0
48230.66,29165.32,60,614,no,0
110401.58,41302.3,48,667,no,0
95099.89,79175.83,24,846,yes,0
74120.1,38906.49,24,747,no,0
118449.19,76674.49,48,701,yes,0
57606.11,38465.55,48,689,yes,0
108718.0,81661.8,72,755,yes,0
56409.6,35523.0,60,662,yes,0
109551.77,62486.61,60,737,yes,0
60765.45,18519.76,60,627,yes,0
110760.32,53075.14,60,746,yes,0
54196.25,33892.23,48,657,yes,0
96934.55,75841.21,60,839,yes,0
85235.82,54980.16,36,713,no,0
118704.15,73614.81,48,806,yes,0
72715.94,57663.11,36,731,no,0
66942.21,29375.89,48,516,no,0
90890.23,48441.77,60,633,no,0
55548.38,32552.56,60,643,no,0
98721.6,23823.01,36,551,no,0
103317.5,58043.0,72,709,yes,0
118994.18,70224.31,60,781,no,0
95488.48,65651.97,48,732,yes,0
78106.74,51252.03,36,672,yes,0
86726.69,35452.71,36,689,yes,0
73642.86,77668.93,36,690,no,0
112509.62,84632.64,72,808,no,0
59399.18,53297.22,36,653,yes,0
83605.11,48420.15,36,749,yes,0
62591.25,81229.49,48,742,no,0
65947.02,78289.97,48,706,yes,0
113170.83,70210.96,60,628,yes,0
60368.1,39756.72,36,647,yes,0
90749.82,79431.35,60,734,yes,0
107106.54,80697.11,36,828,yes,0
114195.72,70741.45,36,638,no,0
70911.37,36700.26,24,433,no,0
39526.75,10815.19,24,424,yes,0
111664.81,66801.67,60,738,no,0
100480.03,80599.13,24,737,yes,0
112447.86,77682.93,48,610,yes,0
41370.94,24276.05,48,640,no,0
72398.94,38322.84,48,478,yes,0
115877.04,72381.5,24,780,yes,0
76754.71,41361.92,36,427,no,0
28537.19,10333.47,48,629,yes,0
102594.29,73214.02,36,676,no,0
54090.09,23436.43,48,665,yes,0
69662.82,47869.27,48,748,yes,0
62794.18,60747.97,48,731,yes,0
101677.39,75338.13,36,777,yes,0
43323.86,17985.31,36,411,no,0
119866.53,72593.61,36,790,no,0
51744.32,54346.46,36,678,no,0
100591.07,76794.57,36,783,yes,0
60854.25,32970.22,48,495,yes,0
72627.7,77963.6,24,726,yes,0
42117.0,26729.45,24,606,no,0
98839.38,66374.48,36,789,yes,0
66185.32,23721.89,48,504,no,0
75344.54,45528.74,60,659,yes,0
84947.86,61081.9,48,709,yes,0
93867.4,70559.58,36,790,yes,0
93459.65,62704.46,60,818,yes,0
88717.86,49420.53,60,708,yes,0
63333.56,26080.39,36,685,yes,0
98633.94,44795.44,60,625,yes,0
106022.48,67132.25,72,790,yes,0
115242.69,88545.84,72,834,yes,0
93973.4,46976.78,36,605,yes,0
89085.86,49938.56,36,804,no,0
51443.1,46796.55,24,719,yes,0
64474.23,52530.22,60,734,yes,0
59553.47,43182.03,48,616,yes,0
95873.85,73651.79,60,791,yes,0
108792.76,70782.55,36,775,yes,0
87443.15,52133.15,36,724,no,0
88989.92,58057.89,48,637,no,0
100207.89,36831.1,48,597,no,0
96422.33,89766.0,72,801,yes,0
79202.14,60762.73,48,639,yes,0
107711.58,86469.38,36,840,yes,0
82689.2,37163.25,24,629,yes,0
103780.73,68144.67,36,817,yes,0
53308.78,60033.04,48,701,yes,0
61488.89,34341.5,24,431,no,0
116019.68,86326.56,48,820,yes,0
96283.26,74117.63,24,825,yes,0
97912.41,43468.36,24,664,no,0
50405.46,23854.02,60,694,no,0
70607.68,51373.85,48,612,no,0
110455.91,72932.43,48,789,yes,0
93334.9,60784.4,36,648,yes,0
106778.45,82293.72,48,707,no,0
41896.9,33860.04,48,621,yes,0
116718.4,83716.67,60,761,no,0
26065.8,8199.99,24,520,yes,0
58366.45,22629.9,48,495,no,0
63440.63,29357.86,60,719,yes,0
73478.52,38513.92,24,647,yes,0
83484.81,86433.98,48,651,yes,0
37752.59,17554.75,36,452,no,0
112317.83,65036.51,48,756,yes,0
46919.01,20243.19,48,415,yes,0
93985.49,76166.8,48,651,yes,0
50215.44,32936.39,36,716,yes,0
57232.96,59066.19,36,656,yes,0
98251.3,69062.85,48,830,yes,0
96681.33,55657.27,24,586,no,0
83114.72,64654.35,60,769,yes,0
65476.77,58905.78,36,675,no,0
77104.16,42872.82,24,669,no,0
53628.68,68024.84,48,723,yes,0
83460.26,44804.52,24,770,yes,0
49843.46,38982.53,24,629,no,0
63808.69,32324.91,60,639,no,0
111140.78,50886.17,36,689,yes,0
33519.44,22170.97,48,627,yes,0
71911.17,51623.62,48,601,no,0
70793.0,44235.79,36,732,no,0
66485.63,34574.67,36,466,yes,0
88807.91,52519.56,36,573,yes,0
35693.55,8056.86,48,495,no,0
93036.73,80974.2,36,831,no,0
41756.84,25562.69,36,609,yes,0
118872.84,79628.75,72,714,yes,0
96882.07,38900.15,24,651,yes,0
58189.67,55290.8,48,670,yes,0
109800.36,88528.1,24,763,yes,0
57184.29,23778.73,36,612,no,0
36677.98,17703.72,24,409,no,0
91024.42,64514.13,36,779,yes,0
89673.69,70174.97,48,841,yes,0
63691.51,74029.58,48,722,yes,0
28232.53,15674.71,48,560,no,0
48937.48,18632.79,48,568,no,0
96280.75,55921.43,36,658,no,0
108362.69,59620.51,24,509,yes,0
65171.58,16580.43,24,580,yes,0
107091.23,34637.5,36,633,no,0
91527.68,81711.77,60,838,yes,0
100364.7,57319.1,24,844,yes,0
85109.75,62358.83,48,804,yes,0
119745.04,63632.18,24,647,yes,0
105100.89,84193.33,36,785,yes,0
112215.7,75041.0,36,827,yes,0
103075.78,65290.24,72,747,yes,0
113984.43,87887.68,60,695,yes,0
56594.36,37686.99,48,606,no,0
68219.34,66156.57,36,728,no,0
64773.99,52541.68,24,686,yes,0
98347.6,53645.42,24,767,no,0
98553.49,55060.47,72,738,no,0
87749.03,46094.77,60,716,no,0
119886.47,52030.35,24,685,yes,0
85490.08,75676.58,48,688,no,0
96996.38,76473.64,36,699,yes,0
55603.53,61672.44,60,725,no,0
62050.62,23650.54,36,675,no,0
53998.89,30294.92,60,711,yes,0
90526.41,77019.91,60,623,yes,0
33938.23,14077.94,48,596,yes,0
98303.6,78720.81,72,745,yes,0
38710.0,14662.94,36,452,no,0
114373.27,66752.39,48,812,yes,0
37286.19,11324.14,24,423,no,0
55535.32,26521.97,36,674,yes,0
91263.75,54885.97,60,791,yes,0
64205.92,82189.22,24,742,yes,0
81631.5,38248.79,48,608,yes,0
114180.43,68937.63,60,845,yes,0
115657.36,30899.81,48,545,yes,0
26254.16,8273.43,48,481,yes,0
55355.42,35292.11,60,658,yes,0
85960.99,89548.83,36,799,yes,0
110840.88,83379.31,24,757,yes,0
47175.07,19415.05,36,613,yes,0
113997.93,88834.04,24,772,yes,0
94073.72,69820.19,48,666,yes,0
47199.2,26518.04,48,540,yes,0
33733.91,22934.38,36,650,yes,0
67689.37,48006.0,48,645,yes,0
100990.95,32396.35,24,531,yes,0
64548.79,57976.2,36,700,no,0
87995.59,74694.51,60,717,no,0
78561.48,56803.14,48,657,yes,0
108798.21,64290.54,36,825,no,0
88913.83,77768.15,60,807,yes,0
66246.54,36176.82,60,745,yes,0
119396.23,61530.65,48,642,yes,0
63669.51,26785.6,24,647,no,0
89298.3,68954.13,48,763,yes,0
71153.68,76920.8,48,657,yes,0
38492.58,17996.87,48,605,no,0
80663.01,81112.09,36,795,yes,0
112361.67,88306.06,72,787,yes,0
100049.42,48292.99,72,718,no,0
99071.08,81738.54,48,702,no,0
105416.85,77095.47,48,808,no,0
103467.91,58700.12,36,845,yes,0
37286.49,18913.03,36,614,no,0
108960.85,75200.9,24,694,yes,0
60934.96,26716.8,36,564,no,0
80912.98,61172.9,48,748,yes,0
108428.35,64403.27,72,843,yes,0
108965.76,63608.23,36,673,yes,0
48590.48,38207.54,24,645,yes,0
62185.53,22787.03,24,645,no,0
36927.45,24786.27,24,623,no,0
101511.59,71927.29,60,818,yes,0
87052.92,49368.51,36,667,no,0
67842.5,43815.64,24,610,yes,0
72594.67,34866.24,36,502,no,0
94806.79,73585.07,48,836,yes,0
101510.42,61349.72,60,792,no,0
69221.41,69641.02,24,705,yes,0
83543.29,57932.35,36,799,yes,0
107453.15,77331.03,72,701,yes,0
28518.62,13370.24,24,348,no,0
47482.34,25773.55,48,604,yes,0
78128.32,68892.29,36,669,yes,0
114849.34,74010.91,60,635,yes,0
80854.45,46643.24,60,827,yes,0
32604.93,6702.1,36,336,no,0
94969.68,56723.35,60,707,yes,0
111362.55,79610.96,48,762,yes,0
117970.87,64490.14,48,841,yes,0
40158.78,21276.81,60,615,yes,0
112305.98,53353.96,36,663,yes,0
105249.31,60952.42,60,770,yes,0
86033.29,57300.43,60,742,yes,0
82995.53,82519.41,48,834,yes,0
99539.11,80890.14,24,732,yes,0
113677.31,78669.63,36,827,yes,0
88479.34,33655.88,36,631,yes,0
93445.09,20543.56,36,568,no,0
29292.65,12474.73,48,565,yes,0
82714.68,87356.97,36,726,no,0
117172.66,64829.77,48,811,yes,0
88855.17,61241.08,48,696,yes,0
106044.36,76251.5,36,818,no,0
28404.47,10733.23,36,611,yes,0
34184.53,14376.37,48,363,yes,0
61538.46,34442.67,48,585,yes,0
114627.21,76045.13,24,717,yes,0
106593.1,51863.92,48,677,no,0
53762.58,12375.52,48,485,yes,0
108096.71,71679.44,36,776,yes,0
57662.24,40564.08,48,728,yes,0
82864.1,61254.5,60,807,yes,0
64359.09,33346.23,48,494,no,0
101626.71,61566.11,48,714,no,0
70684.41,50353.84,72,747,no,0
109088.07,67719.93,72,839,yes,0
104584.49,69984.44,24,734,yes,0
111463.07,77213.93,48,702,yes,0
76285.19,72173.87,60,737,yes,0
81820.15,84394.26,48,841,yes,0
109302.04,73057.56,72,704,yes,0
115503.91,67241.91,36,554,yes,0
56733.13,21821.24,24,639,no,0
95288.32,68163.02,48,744,no,0
44443.42,26773.46,24,622,yes,0
70439.12,34828.9,36,457,no,0
52164.75,14802.62,48,434,no,0
72231.74,15680.72,48,425,no,0
58344.75,40320.4,24,707,no,0
61415.1,45001.54,48,637,yes,0
98749.43,38802.69,36,651,yes,0
81850.81,55266.53,24,775,yes,0
103602.78,81504.68,36,809,yes,0
62724.45,77872.54,60,726,yes,0
46532.46,13559.3,24,400,yes,0
102706.13,86932.15,36,660,no,0
101088.97,62090.12,36,765,no,0
108196.08,66387.17,36,677,yes,0
110505.87,70677.2,60,847,yes,0
64587.11,42894.66,60,628,yes,0
50226.22,47261.09,48,736,no,0
100301.06,70047.47,36,815,yes,0
78528.83,88426.74,60,716,yes,0
64308.76,36564.59,36,723,yes,0
112015.37,50428.47,24,559,no,0
56705.13,42163.24,48,745,yes,0
94585.56,67571.64,36,744,yes,0
70432.54,44597.99,60,650,no,0
84601.43,72405.56,36,732,yes,0
85262.11,81232.57,48,751,yes,0
86346.84,83357.66,24,827,yes,0
117710.55,79170.09,60,797,yes,0
83934.74,77033.33,24,738,yes,0
76159.65,31003.92,48,542,no,0
97025.27,70909.88,48,827,no,0
51668.22,45080.17,60,704,yes,0
101368.98,80114.17,60,714,yes,0
42464.66,13877.84,24,636,no,0
88234.48,78116.19,48,836,yes,0
56578.47,41739.96,36,688,no,0
82408.36,60972.09,24,670,no,0
114880.7,89577.68,48,806,yes,0
94262.65,88892.42,60,784,yes,0
66893.69,77394.37,36,715,yes,0
64556.61,25323.28,36,639,yes,0
107030.65,54605.36,36,724,yes,0
80685.46,25024.62,24,644,yes,0
64724.59,20056.82,48,566,no,0
83050.41,78493.84,48,727,yes,0
79757.26,59807.95,60,601,yes,0
47484.76,19333.56,48,388,no,0
68248.9,21132.66,48,495,yes,0
112656.59,64642.18,24,678,yes,0
90761.11,75392.83,60,748,no,0
92927.4,49365.77,60,720,no,0
81976.2,38880.62,60,723,yes,0
29877.4,14463.98,24,458,yes,0
82555.09,59065.43,48,844,no,0
118523.98,78354.23,48,745,yes,0
107991.92,44338.59,36,649,yes,0
98520.36,62067.27,60,756,yes,0
53248.04,32366.52,60,713,yes,0
103885.76,61011.63,48,831,no,0
31802.7,17859.99,48,313,no,0
101369.97,25677.92,36,502,no,0
95435.83,26824.7,36,539,yes,0
65751.75,31511.65,60,737,yes,0
118772.52,81771.06,60,724,yes,0
37320.87,18690.53,48,624,yes,0
108903.31,73158.08,60,741,yes,0
70984.43,47535.71,36,657,no,0
63767.61,32638.9,48,641,no,0
37723.61,11011.18,24,469,no,0
31957.98,16998.78,48,311,no,0
63036.69,20523.28,24,418,yes,0
109735.67,61724.83,60,720,no,0
90706.16,71332.37,36,607,yes,0
87713.21,72448.83,36,776,yes,0
104846.13,79610.98,48,782,yes,0
84428.3,77717.49,36,738,yes,0
52112.85,20719.44,36,473,no,0
112483.39,88577.22,60,769,no,0
74051.28,59499.04,60,736,yes,0
107246.97,60842.65,60,659,yes,0
67751.76,14576.75,48,445,no,0
110016.95,66308.53,48,778,yes,0
102296.49,72025.1,24,836,yes,0
82649.72,47815.29,60,822,yes,0
85230.15,51836.36,72,752,no,0
112524.41,75104.05,60,714,no,0
108301.04,89275.74,24,680,yes,0
52584.22,29823.31,24,498,yes,0
82461.03,54805.38,36,800,no,0
35363.78,28716.97,60,629,yes,0
86093.64,49113.35,48,702,yes,0
111890.59,37009.3,36,606,yes,0
103170.54,80964.89,24,751,no,0
82499.24,65646.42,48,754,yes,0
80507.01,82273.55,60,772,yes,0
106558.16,67336.76,72,755,no,0
89580.9,53236.97,36,622,no,0
68375.24,66667.66,48,659,yes,0
86149.39,49558.45,72,798,no,0
78264.92,55494.7,24,711,yes,0
105571.31,81680.47,36,716,yes,0
115924.83,82889.74,48,792,no,0
25342.75,14173.79,48,438,no,0
103088.02,74542.6,48,664,no,0
67156.84,79060.84,36,749,yes,0
67169.37,59640.99,48,750,yes,0
99234.5,38811.3,36,603,yes,0
63838.56,36426.95,72,704,yes,0
30173.11,13344.12,48,577,yes,0
68923.61,62111.23,48,682,yes,0
47436.2,34712.72,24,613,yes,0
91254.51,77707.42,60,840,no,0
88440.93,56034.51,72,781,yes,0
35496.37,21421.21,48,473,no,0
52824.84,24308.33,36,706,yes,0
109961.55,36482.79,36,591,no,0
102600.86,82854.75,48,784,yes,0
115820.77,80699.91,60,843,yes,0
46805.53,13129.52,48,429,no,0
117547.76,74691.06,48,642,no,0
72299.31,43071.79,48,708,yes,0
60546.08,30594.6,48,538,yes,0
114447.29,70932.76,48,678,yes,0
78919.03,23839.04,60,641,yes,0
87134.29,66508.36,36,689,yes,0
45292.44,35238.82,48,648,yes,0
115564.77,83845.09,60,729,yes,0
45887.98,14761.28,48,626,no,0
117779.45,50488.62,48,622,no,0
53772.03,33820.74,60,745,no,0
101874.25,81160.18,72,813,yes,0
97076.18,44813.95,24,709,yes,0
57533.55,27342.47,24,496,yes,0
92914.65,52678.45,48,732,yes,0
112648.16,74947.01,48,768,yes,0
107830.22,32065.27,48,639,yes,0
112901.25,87805.46,60,814,yes,0
67779.31,31768.72,60,732,yes,0
97387.76,45870.23,36,663,yes,0
87721.36,61798.52,48,717,yes,0
67991.93,51975.77,48,675,no,0
44245.44,9356.91,48,408,no,0
58428.58,52538.89,60,704,yes,0
70736.58,33862.43,36,644,no,0
82893.87,60582.05,24,654,yes,0
60679.83,28443.55,36,471,no,0
67427.59,29954.89,48,556,no,0
114288.26,75074.83,48,768,yes,0
56963.91,34407.97,36,620,yes,0
105250.4,73787.76,60,803,yes,0
111425.78,70245.16,36,707,no,0
62018.6,85559.26,48,714,yes,0
83934.33,74188.27,48,718,yes,0
64042.15,81078.16,48,741,no,0
99627.92,89779.24,60,689,no,0
44806.03,20870.67,48,493,no,0
71827.75,43209.27,36,633,yes,0
72090.38,65335.07,60,746,yes,0
115403.77,39592.51,48,653,no,0
111956.37,52518.3,48,733,yes,0
107322.92,49617.58,60,716,yes,0
79846.93,30661.48,36,610,no,0
111069.75,65630.21,60,798,yes,0
26277.54,19505.92,60,604,no,0
82337.12,88904.51,60,773,yes,0
95197.65,78003.28,48,801,yes,0
86045.08,48691.63,60,767,no,0
94369.28,57559.11,24,847,yes,0
101763.41,70003.69,24,823,yes,0
100214.14,58727.45,48,773,no,0
54803.04,39471.11,24,622,yes,0
63046.37,50726.14,48,637,yes,0
77477.79,69947.16,36,745,no,0
107989.15,58020.43,60,727,yes,0
117139.05,72929.29,48,814,yes,0
98863.85,76925.67,60,765,yes,0
96324.72,86513.63,48,755,yes,0
118655.91,67826.4,36,850,yes,0
102970.2,76464.41,60,602,no,0
37116.73,22851.54,48,506,yes,0
35622.74,12996.04,48,406,no,0
92625.48,89210.72,36,826,yes,0
52353.18,58470.6,48,744,no,0
95648.72,82719.34,60,769,yes,0
79237.28,33630.71,24,681,yes,0
62692.54,36443.07,60,716,yes,0
104328.13,64059.5,36,578,yes,0
66951.6,55023.47,36,675,yes,0
80580.27,60809.53,48,634,no,0
109790.96,81627.19,48,789,yes,0
104467.33,81001.72,36,652,yes,0
108194.24,65359.11,36,703,yes,0
29209.23,20692.58,48,613,yes,0
81288.19,68207.84,72,834,yes,0
82462.13,64186.98,36,669,yes,0
81805.0,78006.89,36,778,yes,0
98712.1,59506.7,24,779,yes,0
105784.38,31969.29,24,616,yes,0
91294.2,52907.06,48,648,no,0
90583.64,69141.75,60,762,yes,0
63861.24,39578.67,36,680,yes,0
38480.99,24184.43,24,365,yes,0
111007.06,54636.65,48,741,no,0
54904.4,54617.61,48,721,yes,0
54229.92,19459.56,48,575,no,0
103819.08,70769.83,36,778,yes,0
61101.27,51674.05,48,670,no,0
110853.56,54058.89,48,734,yes,0
96709.0,67465.42,48,651,yes,0
108886.96,78129.99,48,699,yes,0
58943.71,27383.97,24,661,no,0
60922.21,58636.28,24,722,no,0
109674.13,75180.8,24,706,yes,0
54632.24,15467.2,48,423,yes,0
98790.71,89512.02,24,849,yes,0
74913.18,60297.55,24,702,no,0
65630.34,50904.12,24,601,yes,0
96097.73,58397.97,36,819,yes,0
101880.32,53009.96,48,694,no,0
100042.09,87445.16,72,808,yes,0
95970.91,85527.11,60,846,no,0
78288.83,36864.39,48,469,no,0
49050.21,18406.83,36,304,no,0
69312.09,32724.0,48,586,no,0
84384.32,88566.13,48,715,no,0
40184.5,9581.36,36,395,no,0
99886.65,74266.55,36,669,yes,0
45735.52,14833.72,60,602,no,0
114602.61,73392.15,72,813,yes,0
64460.02,17320.33,48,632,no,0
96548.59,67096.03,48,757,yes,0
37671.7,22549.48,36,388,no,0
103900.77,79259.59,72,706,yes,0
116815.78,74248.65,60,748,yes,0
42072.82,20142.6,48,634,yes,0
